price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state
2295,apartment,735,1,1,1,1,0,1,1,0,w/d in unit,carport,ca
900,apartment,1580,3,2.5,1,1,0,1,1,1,w/d in unit,attached garage,fl
1140,apartment,777,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,fl
1170,apartment,878,2,1,1,1,0,0,0,0,w/d in unit,carport,id
1245,apartment,1200,3,1,0,0,0,0,0,0,w/d in unit,street parking,ny
750,apartment,750,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,tx
1755,apartment,1100,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,sc
1119,apartment,1101,2,2,1,1,1,0,0,0,w/d hookups,detached garage,nc
1650,apartment,2500,4,1,1,1,1,0,0,0,no laundry on site,off-street parking,ma
1030,apartment,1060,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,fl
1220,apartment,825,2,1,1,1,0,1,0,0,w/d in unit,off-street parking,oh
2800,apartment,1600,4,4,0,0,0,0,0,0,w/d in unit,off-street parking,va
795,apartment,731,2,1,1,0,1,0,0,0,laundry on site,off-street parking,pa
643,apartment,939,2,1,0,0,1,1,0,0,w/d in unit,off-street parking,ky
1160,apartment,1092,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,wi
850,apartment,900,2,1,1,1,0,1,0,0,w/d hookups,carport,ks
790,apartment,563,1,1,1,1,1,1,0,0,laundry in bldg,carport,mi
550,apartment,645,2,1,0,0,0,0,0,0,laundry on site,street parking,ia
1750,apartment,950,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,me
800,apartment,933,2,1,1,1,1,0,0,0,laundry on site,off-street parking,il
710,apartment,820,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,la
300,apartment,539,1,1,1,1,1,0,0,1,no laundry on site,off-street parking,ok
899,apartment,950,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,wy
800,apartment,1000,2,1,0,0,0,0,0,0,no laundry on site,off-street parking,nm
750,apartment,800,2,1,0,0,0,0,0,0,w/d hookups,street parking,mt
1304,apartment,1040,2,2,1,1,1,1,0,0,laundry in bldg,carport,mi
905,apartment,1200,2,2,1,0,1,0,0,0,laundry in bldg,attached garage,wi
1550,apartment,980,2,2,1,0,1,0,0,0,w/d in unit,off-street parking,pa
875,apartment,1150,1,1,0,0,0,0,0,0,w/d hookups,off-street parking,ma
1425,apartment,555,1,1,0,0,0,1,0,1,laundry in bldg,off-street parking,wi
944,apartment,1162,2,2,1,1,1,1,0,0,w/d in unit,off-street parking,tn
1205,apartment,1100,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,va
662,apartment,886,2,1,1,1,0,1,0,0,w/d hookups,off-street parking,ky
5850,apartment,1100,3,2,1,1,1,1,0,0,laundry in bldg,attached garage,ny
1275,apartment,760,1,1,1,1,0,1,0,0,laundry on site,carport,ca
1048,apartment,1000,2,2,1,1,1,0,0,0,laundry in bldg,off-street parking,mi
850,apartment,768,2,1,0,0,1,0,0,0,laundry on site,carport,ca
1021,apartment,623,0,1,1,1,0,0,0,0,w/d in unit,off-street parking,mn
1600,apartment,630,1,1,1,1,1,0,0,0,laundry in bldg,street parking,ny
895,apartment,926,2,1.5,0,0,0,0,0,0,laundry on site,street parking,nc
680,apartment,720,1,1,1,1,0,0,0,0,w/d in unit,detached garage,sd
675,apartment,900,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,ny
895,apartment,855,2,1,0,0,0,0,0,0,w/d in unit,carport,id
875,apartment,1000,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,mn
325,apartment,995,4,2,0,0,0,0,0,0,laundry in bldg,off-street parking,ia
1200,apartment,750,1,1,0,0,0,0,0,0,laundry on site,off-street parking,nj
2405,apartment,629,1,1,1,1,0,1,0,0,w/d in unit,carport,ca
1450,apartment,950,2,1,1,1,1,0,0,0,laundry on site,off-street parking,nj
2250,apartment,629,1,1,1,1,0,0,0,0,w/d in unit,carport,ca
2000,apartment,1000,2,1,0,1,0,0,0,0,w/d in unit,street parking,pa
1499,apartment,1250,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,tn
675,apartment,575,1,1,0,0,0,0,0,0,w/d in unit,off-street parking,wv
1365,apartment,1275,2,2.5,1,1,1,0,0,0,w/d in unit,detached garage,oh
999,apartment,1000,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,tx
864,apartment,1015,2,1.5,0,0,1,0,0,0,w/d hookups,off-street parking,tn
1608,apartment,1107,2,2,1,1,0,0,0,0,w/d in unit,carport,or
1350,apartment,890,2,2,0,0,0,0,0,0,w/d in unit,carport,ca
675,apartment,594,1,1,1,1,1,0,0,0,laundry on site,attached garage,il
1095,apartment,800,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,ct
769,apartment,725,1,1,1,1,0,0,0,0,w/d in unit,carport,mi
1396,apartment,930,2,1,0,0,1,0,0,0,w/d in unit,attached garage,mn
745,apartment,935,2,2,1,1,1,1,0,0,w/d hookups,off-street parking,al
1850,apartment,1000,3,1,0,0,0,0,0,0,w/d hookups,off-street parking,ny
1605,apartment,1290,3,2,1,0,1,0,0,0,w/d in unit,off-street parking,co
1035,apartment,728,1,1,1,1,1,0,0,0,w/d hookups,street parking,ga
1029,apartment,747,2,1,1,1,0,1,0,0,laundry on site,carport,wa
1041,apartment,750,2,1,1,1,1,0,0,0,laundry on site,off-street parking,va
659,apartment,796,2,1,1,1,1,0,0,0,laundry on site,off-street parking,tx
1219,apartment,1052,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,tx
1115,apartment,1450,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
975,apartment,1100,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,ct
730,apartment,725,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,ok
960,apartment,803,1,1,1,1,1,0,0,0,laundry on site,off-street parking,ga
1499,apartment,911,3,2,1,1,0,1,0,0,w/d in unit,detached garage,va
570,apartment,880,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,mi
790,apartment,650,1,1,0,0,1,0,0,0,laundry on site,off-street parking,va
1422,apartment,636,1,1,1,1,1,0,0,0,w/d in unit,attached garage,mn
649,apartment,535,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,ok
1444,apartment,763,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,ny
1675,apartment,1000,2,2,1,1,0,1,0,0,laundry in bldg,off-street parking,vt
1490,apartment,1854,3,2.5,1,1,1,1,0,0,w/d in unit,off-street parking,il
1250,apartment,1161,2,2,1,1,1,0,0,0,laundry in bldg,carport,mi
475,apartment,900,2,2,0,0,1,0,0,0,laundry in bldg,attached garage,wi
1050,apartment,1137,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,mn
810,apartment,960,3,2,1,1,0,1,0,0,w/d hookups,off-street parking,mo
2065,apartment,1204,2,2,1,1,0,0,0,0,w/d in unit,attached garage,dc
2800,apartment,1650,7,2,1,1,0,0,0,0,laundry on site,off-street parking,ny
1583,apartment,921,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,dc
900,apartment,850,1,1,0,1,1,0,0,0,laundry in bldg,attached garage,nc
900,apartment,1060,2,2,1,1,0,1,0,0,w/d in unit,detached garage,mn
1291,apartment,1071,2,2,1,1,1,0,0,0,w/d in unit,street parking,fl
575,apartment,550,1,1,1,1,0,0,0,0,no laundry on site,off-street parking,tx
575,apartment,650,1,1,0,0,0,0,0,0,laundry on site,off-street parking,wi
1020,apartment,800,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,de
1995,apartment,1316,2,2,1,1,0,1,0,0,w/d in unit,carport,ca
2341,apartment,1047,2,2,1,1,1,0,0,0,w/d in unit,detached garage,tx
2490,apartment,965,2,2,0,0,0,0,0,0,laundry on site,carport,ca
2800,apartment,1023,2,2,1,1,0,0,0,1,w/d in unit,attached garage,wi
1850,apartment,800,2,1,0,0,0,0,0,0,laundry on site,carport,ca
650,apartment,650,1,1,0,0,1,0,0,0,laundry on site,street parking,wv
1100,apartment,1000,2,1,1,0,1,0,0,0,w/d hookups,street parking,ct
900,apartment,800,1,1,0,0,0,0,0,0,w/d in unit,off-street parking,co
815,apartment,1200,3,1,0,0,0,0,0,0,laundry in bldg,off-street parking,mn
990,apartment,804,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,nc
809,apartment,900,2,1,1,1,1,0,0,0,laundry on site,off-street parking,ky
475,apartment,900,2,1,0,0,0,0,0,0,w/d hookups,street parking,pa
1315,apartment,1200,2,2,0,0,1,0,0,0,w/d in unit,attached garage,wi
2673,apartment,637,1,1,1,1,0,1,0,0,w/d in unit,attached garage,pa
610,apartment,1050,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,ia
1150,apartment,1040,2,2,1,1,1,0,0,0,w/d in unit,attached garage,wi
735,apartment,724,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,ks
1050,apartment,1100,2,1.5,1,1,1,0,0,0,w/d in unit,attached garage,wi
599,apartment,846,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,tx
925,apartment,925,2,2,1,1,0,1,0,0,w/d hookups,off-street parking,ia
795,apartment,1100,2,1.5,0,0,0,1,0,0,laundry in bldg,off-street parking,ny
500,apartment,600,1,1,0,0,0,0,0,0,w/d hookups,off-street parking,in
625,apartment,900,2,1,1,1,0,0,0,0,laundry on site,off-street parking,mi
1675,apartment,900,2,1,0,0,1,0,0,0,w/d hookups,attached garage,ca
885,apartment,725,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,nc
900,apartment,900,2,1,0,0,0,0,0,0,laundry in bldg,detached garage,ny
999,apartment,953,1,1,1,1,0,0,0,0,w/d in unit,attached garage,ne
2227,apartment,561,1,1,1,1,0,0,0,0,w/d in unit,attached garage,dc
1250,apartment,725,1,1,0,0,0,0,0,1,laundry in bldg,off-street parking,ca
1362,apartment,1225,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,wa
1200,apartment,840,2,1,0,0,0,0,0,1,w/d in unit,off-street parking,ny
870,apartment,876,1,1,1,0,0,0,0,0,w/d in unit,street parking,ks
1000,apartment,850,1,1,1,1,1,0,0,1,w/d in unit,off-street parking,in
810,apartment,933,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,tx
2300,apartment,1200,3,2,1,0,0,0,0,0,w/d in unit,off-street parking,ma
1250,apartment,1000,2,1,1,1,1,0,0,0,laundry on site,off-street parking,nj
1159,apartment,893,2,2,1,1,1,1,0,0,w/d in unit,street parking,va
650,apartment,600,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,ny
6300,apartment,2000,6,2,0,0,1,0,0,0,w/d in unit,street parking,ma
866,apartment,672,1,1,1,1,1,0,0,0,w/d in unit,street parking,fl
1375,apartment,1100,2,2,0,0,1,0,0,0,laundry on site,off-street parking,ny
1425,apartment,925,2,1,1,0,0,0,0,0,laundry in bldg,off-street parking,ny
650,apartment,960,2,1,0,0,1,0,0,0,laundry on site,off-street parking,ny
2229,apartment,1368,3,2,1,1,1,0,0,0,w/d in unit,detached garage,fl
1275,apartment,1030,2,1.5,1,0,0,1,0,0,laundry in bldg,off-street parking,wi
1925,apartment,920,2,1,1,0,1,0,0,0,laundry on site,detached garage,ca
975,apartment,759,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,sc
1300,apartment,1600,3,1,0,0,0,0,0,0,laundry on site,detached garage,ny
1465,apartment,980,2,1.5,1,0,1,0,0,0,laundry in bldg,off-street parking,nh
1450,apartment,952,2,0,1,1,0,0,0,0,laundry in bldg,attached garage,mn
550,apartment,700,1,1,0,0,1,0,0,0,no laundry on site,off-street parking,in
1890,apartment,750,1,1,1,0,0,1,0,1,laundry in bldg,off-street parking,co
2079,apartment,1314,3,2,1,1,0,0,0,0,w/d in unit,off-street parking,mn
1030,apartment,691,0,1,1,1,0,0,0,0,w/d in unit,off-street parking,id
3250,apartment,1403,3,2,1,1,0,0,0,0,laundry on site,off-street parking,ca
715,apartment,974,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,in
3300,apartment,1600,6,3.5,0,0,0,0,0,0,w/d in unit,street parking,pa
1815,apartment,712,1,1,1,1,1,0,1,0,w/d in unit,detached garage,va
2250,apartment,1000,2,1,0,0,1,0,0,0,w/d in unit,carport,wa
1343,apartment,1105,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,va
425,apartment,1400,4,4,1,1,0,0,0,0,w/d in unit,off-street parking,mo
2190,apartment,589,1,1,1,1,0,0,0,1,w/d in unit,attached garage,dc
1525,apartment,1102,2,2,1,1,0,0,0,0,w/d in unit,detached garage,id
650,apartment,1350,3,1,0,0,1,0,0,0,laundry in bldg,detached garage,ct
624,apartment,600,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,ky
893,apartment,970,3,2,0,0,1,0,0,0,laundry on site,carport,ca
1099,apartment,1443,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
1576,apartment,1433,3,2,1,1,0,0,0,0,w/d hookups,off-street parking,sc
725,apartment,674,1,1,1,1,1,0,0,0,laundry on site,off-street parking,ga
1135,apartment,994,2,2,1,1,1,0,0,0,laundry on site,carport,ca
1930,apartment,750,1,1,1,0,1,0,0,0,laundry on site,carport,ca
1575,apartment,1150,2,2,0,0,0,0,0,0,w/d in unit,off-street parking,ri
750,apartment,650,2,1,1,1,0,0,0,0,w/d hookups,carport,co
1200,apartment,874,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,ga
850,apartment,750,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,ny
2995,apartment,1575,3,3,1,1,1,0,0,0,w/d in unit,off-street parking,mn
850,apartment,800,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,ga
1125,apartment,800,3,1,0,0,0,0,0,0,no laundry on site,street parking,ma
2450,apartment,1211,2,2,0,0,1,0,0,0,w/d hookups,off-street parking,tx
1750,apartment,1200,2,2,0,0,1,0,0,0,w/d in unit,off-street parking,fl
679,apartment,550,0,1,1,1,1,0,0,0,laundry on site,off-street parking,ky
800,apartment,1500,3,2,0,0,1,0,0,0,w/d hookups,carport,tx
974,apartment,600,1,1,1,0,1,0,0,0,laundry on site,off-street parking,ca
2400,apartment,1500,3,1,0,0,1,0,0,0,no laundry on site,no parking,ny
900,apartment,1269,3,2,1,1,1,1,0,0,w/d hookups,off-street parking,al
850,apartment,800,1,1,1,0,0,0,0,0,laundry in bldg,no parking,ny
975,apartment,700,1,1,0,0,1,0,0,0,laundry on site,carport,ca
1108,apartment,1289,3,2,1,1,0,1,0,0,w/d hookups,off-street parking,tn
918,apartment,675,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,az
675,apartment,550,0,1,1,0,1,0,0,0,laundry in bldg,attached garage,ny
1662,apartment,1080,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,fl
675,apartment,880,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,ne
815,apartment,995,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,mi
1909,apartment,1267,3,2,1,1,1,0,0,0,w/d in unit,attached garage,ga
765,apartment,832,2,1,1,1,1,0,0,0,laundry in bldg,attached garage,ia
995,apartment,725,1,1,1,0,0,0,0,0,laundry in bldg,off-street parking,mn
1400,apartment,1317,2,1,0,0,1,0,0,0,laundry in bldg,off-street parking,vt
1025,apartment,1320,3,1.5,1,1,0,0,0,0,laundry on site,off-street parking,nc
625,apartment,800,2,1,0,0,0,0,0,0,laundry on site,off-street parking,mo
1427,apartment,1155,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,fl
615,apartment,1100,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,tx
2880,apartment,1400,4,0,0,0,0,0,0,1,laundry in bldg,street parking,ma
2315,apartment,677,1,1,1,1,0,1,0,0,w/d in unit,attached garage,il
725,apartment,851,2,1,0,0,0,0,0,0,w/d hookups,carport,tx
925,apartment,1252,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,pa
675,apartment,594,1,1,1,1,1,0,0,0,laundry on site,attached garage,il
1250,apartment,2400,3,3,0,0,1,0,0,0,w/d hookups,off-street parking,va
950,apartment,1000,2,2,1,1,1,0,0,0,w/d hookups,attached garage,mi
750,apartment,1000,3,2,0,0,0,0,1,0,laundry on site,off-street parking,id
850,apartment,859,2,1,1,1,1,0,0,0,laundry on site,carport,nm
825,apartment,900,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,pa
1395,apartment,950,3,1,0,0,0,0,0,0,no laundry on site,off-street parking,in
650,apartment,930,2,1.5,1,1,1,0,0,0,laundry in bldg,off-street parking,ks
1000,apartment,900,2,1.5,0,0,0,0,0,0,w/d in unit,attached garage,mi
1550,apartment,900,2,2,1,1,1,0,0,0,w/d hookups,attached garage,ca
1540,apartment,1044,2,2,1,1,0,0,0,0,w/d in unit,detached garage,sc
2400,apartment,1650,3,1,1,0,0,0,0,0,laundry on site,street parking,ct
925,apartment,740,1,1,1,1,1,0,0,0,laundry on site,carport,tx
3000,apartment,900,3,1,0,0,0,0,0,0,no laundry on site,street parking,ny
1450,apartment,1890,2,1,0,0,0,0,0,0,w/d in unit,carport,co
1050,apartment,970,3,2,1,1,1,0,0,0,w/d in unit,detached garage,mn
2516,apartment,1010,2,2,1,1,0,0,0,0,w/d in unit,attached garage,or
908,apartment,975,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,mi
995,apartment,952,1,1,1,1,0,1,0,0,w/d in unit,attached garage,tx
1600,apartment,716,1,1,0,0,0,1,1,1,laundry in bldg,attached garage,ak
969,apartment,630,1,1,1,1,1,0,0,0,w/d in unit,no parking,sc
634,apartment,589,1,1,1,1,1,0,0,0,no laundry on site,off-street parking,tn
1131,apartment,950,2,2,1,1,1,0,0,0,w/d in unit,carport,az
789,apartment,801,2,1.5,1,1,0,1,0,0,w/d in unit,street parking,tx
1000,apartment,730,2,1,1,1,0,0,0,0,no laundry on site,detached garage,me
840,apartment,900,3,1,0,0,1,0,0,0,w/d in unit,off-street parking,ny
1699,apartment,550,1,1,0,0,1,0,0,0,no laundry on site,detached garage,ca
964,apartment,689,1,1,1,1,1,0,0,0,w/d hookups,detached garage,tx
950,apartment,805,1,1,1,1,1,0,0,0,w/d hookups,street parking,sc
350,apartment,1100,3,1.5,0,0,1,0,0,0,w/d hookups,off-street parking,in
915,apartment,1100,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,nc
1450,apartment,1250,2,2,0,0,0,0,0,0,w/d in unit,off-street parking,pa
1220,apartment,1008,1,1,0,0,1,0,0,0,w/d in unit,attached garage,wa
755,apartment,718,1,2,0,1,1,0,0,0,laundry in bldg,carport,mi
910,apartment,988,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,fl
985,apartment,900,2,2,1,1,1,0,0,0,w/d in unit,carport,tx
795,apartment,704,1,1,1,1,1,0,0,0,w/d in unit,attached garage,mn
875,apartment,1500,3,1,0,1,0,0,0,0,w/d hookups,off-street parking,nc
1599,apartment,1395,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,tx
862,apartment,1042,2,2,1,0,1,0,0,0,laundry in bldg,attached garage,oh
875,apartment,510,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,mn
1250,apartment,625,1,1,1,1,1,0,0,0,laundry in bldg,carport,ca
1080,apartment,950,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,fl
1500,apartment,1400,3,1,1,1,1,0,0,0,laundry in bldg,street parking,ma
1630,apartment,1067,2,2,1,1,1,0,0,0,w/d in unit,carport,ca
875,apartment,749,1,1,1,1,1,0,0,0,w/d hookups,carport,oh
2755,apartment,825,2,2,1,1,0,0,0,1,w/d in unit,attached garage,ca
1300,apartment,1000,2,1,0,0,0,0,0,0,laundry in bldg,attached garage,ca
1645,apartment,808,1,1,1,1,0,0,0,0,w/d in unit,attached garage,wi
950,apartment,1000,2,1.5,1,0,1,0,0,0,w/d hookups,detached garage,ia
1555,apartment,921,1,1,1,1,1,0,0,0,w/d in unit,attached garage,fl
1445,apartment,816,2,1,1,1,1,0,0,0,w/d in unit,carport,az
750,apartment,600,1,1,1,1,0,0,0,0,no laundry on site,off-street parking,wi
1549,apartment,1435,2,2.5,1,1,1,0,0,0,w/d in unit,attached garage,mi
4875,apartment,1458,2,2,1,1,0,1,0,0,w/d in unit,attached garage,wa
835,apartment,611,1,1,1,0,1,1,1,0,laundry in bldg,off-street parking,ak
885,apartment,945,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,mi
1475,apartment,1210,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,pa
750,apartment,625,1,1,1,0,0,0,0,0,w/d in unit,off-street parking,vt
1219,apartment,1052,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,tx
2170,apartment,829,1,1,1,1,0,1,0,0,w/d in unit,attached garage,wa
685,apartment,721,1,1,1,1,1,0,0,0,laundry on site,off-street parking,la
1219,apartment,1052,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,tx
1000,apartment,1000,1,1,0,0,0,0,0,0,laundry on site,off-street parking,ny
750,apartment,1050,3,1,1,1,1,0,0,0,w/d hookups,off-street parking,ny
720,apartment,900,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,il
829,apartment,1040,2,2,1,1,0,0,0,0,w/d hookups,carport,nc
575,apartment,675,2,1,0,0,0,0,0,0,laundry in bldg,off-street parking,ia
1178,apartment,1185,2,2.5,1,1,1,0,0,0,w/d in unit,attached garage,tx
1403,apartment,712,1,1,1,1,1,0,0,0,w/d in unit,carport,ca
815,apartment,623,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,ny
1129,apartment,1488,3,3,1,1,1,0,0,0,w/d in unit,off-street parking,nc
1850,apartment,1300,1,1,0,0,0,0,0,1,w/d in unit,street parking,ct
2150,apartment,1003,2,2,1,1,1,0,0,0,laundry on site,carport,ca
1500,apartment,1220,2,2,1,1,0,0,0,0,w/d in unit,detached garage,ny
1400,apartment,900,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,ma
1125,apartment,1155,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,tn
1125,apartment,752,1,1,1,0,0,0,0,0,laundry in bldg,attached garage,mn
649,apartment,800,2,1,1,1,1,0,0,0,laundry on site,off-street parking,va
1240,apartment,930,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,or
450,apartment,752,2,1,1,1,1,0,0,1,w/d in unit,attached garage,ks
2200,apartment,900,2,1,0,0,1,0,0,0,laundry on site,off-street parking,ca
599,apartment,789,2,2,1,1,0,1,0,1,w/d in unit,off-street parking,la
1025,apartment,684,1,1,1,1,0,0,0,0,laundry in bldg,carport,mi
1615,apartment,1172,3,1.5,1,1,1,0,0,0,w/d in unit,attached garage,mn
1310,apartment,1150,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,pa
1500,apartment,550,1,1,0,0,0,0,0,0,w/d in unit,off-street parking,il
1300,apartment,1200,3,1,0,0,0,0,0,0,w/d hookups,off-street parking,ny
1225,apartment,1068,2,2,1,1,1,0,0,0,w/d in unit,carport,az
650,apartment,600,2,1,1,1,1,0,0,0,no laundry on site,off-street parking,mn
1242,apartment,680,1,1,1,1,0,1,1,0,w/d in unit,attached garage,id
1000,apartment,700,1,1,0,0,0,0,0,0,no laundry on site,off-street parking,ny
795,apartment,864,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,id
975,apartment,1000,3,1,1,1,0,0,0,0,w/d hookups,detached garage,tx
1195,apartment,600,1,1,1,1,0,0,0,0,w/d in unit,attached garage,oh
1200,apartment,900,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,wi
875,apartment,940,2,1.5,1,1,0,0,0,0,w/d in unit,off-street parking,va
1950,apartment,1400,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,ma
1120,apartment,896,2,1,1,1,0,0,0,0,w/d in unit,carport,or
1755,apartment,656,1,1,1,1,1,0,0,0,laundry on site,carport,ca
1670,apartment,786,1,1,0,0,1,0,0,0,w/d in unit,attached garage,ca
824,apartment,850,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,ia
899,apartment,860,1,1,1,1,1,0,0,0,w/d in unit,detached garage,mi
850,apartment,584,1,1,0,0,0,1,0,0,laundry on site,off-street parking,id
1150,apartment,750,1,1,0,0,1,0,0,0,w/d hookups,off-street parking,ma
895,apartment,950,1,1,1,1,0,0,0,0,laundry on site,off-street parking,ny
